!sava-hardening-baseline-schema,1
software.sava.services.core.net.http.NotifyClientImpl,lambda$postMsg$1,EmptyObjectReturnValsMutator,SURVIVED # discarded-handler # line 73
software.sava.services.core.request_capacity.UriCapacityConfig$Parser,parseProperties,RemoveConditionalMutator_EQUAL_IF,SURVIVED # unreachable-guard # line 67
software.sava.services.core.request_capacity.trackers.HttpErrorTracker,lambda$logResponse$0,EmptyObjectReturnValsMutator,SURVIVED # log-text-only # line 59
software.sava.services.core.request_capacity.trackers.HttpErrorTracker,logResponse,VoidMethodCallMutator,SURVIVED # log-removal # line 49
